Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Acre,Alagoas,Amapa,Amazonas,Bahia,Ceara,Distrito Federal,Espirito Santo,Goias,Maranhao,Mato Grosso,Mato Grosso do Sul,Minas Gerais,Para,Paraiba,Parana,Pernambuco,Piaui,Rio Grande do Norte,Rio Grande do Sul,Rio de Janeiro,Rondonia,Roraima,Santa Catarina,Sao Paulo,Sergipe,Tocantins,Unknown
03-22-2021,11861,4585,20467,38016,15772,144231,18043,17511,9821,14190,14839,12323,80247,15331,65483,217804,37343,1067,42534,30262,7697,19252,4736,37615,230249,11448,17779,
03-23-2021,12059,4757,21040,38898,15402,139236,18204,17491,9010,14745,14684,12918,77671,15935,65548,220634,39120,1257,44126,30261,8087,20647,4944,38503,250170,12543,18292,
03-24-2021,12356,4925,21411,40057,16142,136768,15740,18184,11411,15892,15446,13982,80555,16313,66440,226023,37648,219,45673,29585,8590,22119,4556,32581,244751,13318,18510,
03-25-2021,12779,4917,21450,41189,15993,139361,15923,18568,11067,17063,16451,13830,82614,16745,65749,230751,40388,-157,46664,28644,8576,23244,4855,39880,262599,10210,18855,
03-26-2021,13045,4809,22085,38160,16661,139361,16236,18548,12476,14777,16555,14128,92325,16903,65033,229929,39366,1317,44622,25230,8990,19102,5089,31152,274412,10849,19350,
03-27-2021,13406,4738,22515,39250,16084,139314,17829,20244,13053,15382,16257,14348,93766,18151,66110,234781,40128,129,44601,26677,8862,20060,5360,34545,276478,11675,17687,
03-28-2021,13568,4558,22663,39711,15973,138717,15598,21789,12530,14943,15780,14463,95836,17758,67270,234258,40868,668,44590,24742,8879,20834,4176,28963,270539,12094,16433,
03-29-2021,13725,4270,23202,40199,14792,141341,17129,23436,11787,15094,17858,14432,94715,18317,68189,236593,41220,1349,46483,22465,8316,21663,4224,31536,275467,13255,16500,
03-30-2021,13805,4405,23486,41666,14570,140844,17487,22997,11487,16485,15825,15138,94761,20499,68580,236570,40959,1335,48035,22051,8555,22507,4224,36300,281405,14040,17078,
03-31-2021,14350,5008,24108,38632,18645,143488,16961,23152,11866,15428,16148,16322,93900,16931,70060,239433,43333,-268,48978,24446,11381,18520,4066,26385,274719,12441,17428,
04-01-2021,14674,4546,24467,39781,16158,143275,18158,24288,12754,16709,16255,16421,95050,18003,68609,236031,41763,1321,49752,21516,9358,19533,4389,30105,300204,13399,17828,
04-02-2021,14793,4400,24740,40594,15939,143118,19292,24707,12028,17288,15376,16195,97271,19481,69632,240358,43496,1326,50630,20879,10544,20509,4639,28878,316148,14149,17834,
04-03-2021,15000,5369,25015,41327,17864,145500,16726,24397,11278,17469,14788,17045,97045,17298,70375,242327,44427,1275,51678,21930,14068,21131,4806,30056,294278,15031,18391,
04-04-2021,15088,5775,25309,41764,14287,148801,17761,25186,12173,17615,14186,18025,99269,17817,71416,243322,45034,293,52239,15611,15311,21435,4880,31429,301204,16051,18635,
04-05-2021,15060,3981,24999,39531,14206,148801,15124,22813,10031,17814,16104,14934,99634,18462,72432,237974,45699,1234,52331,13943,7330,22061,4901,32692,288034,17003,18163,
04-06-2021,15142,4094,25458,40455,13860,152484,15945,25247,10138,18541,18461,15588,101612,20928,72577,241947,42535,1247,53293,14456,6789,23334,5102,36536,292092,17490,18734,
04-07-2021,15445,4811,26032,40101,13941,152071,17001,23982,10344,17128,13980,16288,95147,17795,74079,237213,45438,1271,54175,14783,11665,17559,5280,24026,278301,13353,19061,
04-08-2021,9577,4141,26044,41036,13937,159680,12431,20978,12124,17523,14130,15524,92030,15507,72092,236463,43829,1278,55807,14225,8526,19022,4271,24168,298006,14157,19592,
04-09-2021,10062,4088,26310,42184,14464,161141,14106,21065,10258,18114,16562,15045,89591,18170,73145,235722,45758,1333,57638,14586,8479,20123,4534,27443,317699,14833,19822,
04-10-2021,10435,4678,26552,42902,17579,165681,15276,22132,12035,18799,14974,16194,101332,18660,74586,239142,48054,1345,58716,18910,11793,20831,4842,28729,323620,15906,20320,
04-11-2021,10581,5327,25886,39861,15118,162817,12237,22900,10206,18046,12854,14200,87782,16941,72290,234085,44666,1322,59797,13206,7876,15133,5008,19676,291096,11656,19361,
04-12-2021,10759,5452,26143,40336,14594,167941,13153,22613,11216,19437,14640,13670,87830,17336,73718,234702,45370,1392,60141,11893,7063,16001,5075,24280,296225,12476,17506,
04-13-2021,10518,3921,26435,41308,15230,170114,13263,24141,9458,20199,12205,14123,86561,16264,74375,240947,47833,1334,60872,13251,7619,17275,5310,27474,274867,13509,18042,
04-14-2021,11037,4108,26402,40330,15691,170114,13091,20860,12181,18232,14289,15396,85669,18390,75551,243121,46710,1360,53783,14519,7883,15945,5714,23315,292562,12850,18640,
04-15-2021,11159,3900,26659,41205,16139,170114,12605,23136,11304,18576,16532,13686,85146,20951,76888,246741,48515,1325,54790,14667,8205,17055,6099,26524,292540,13496,18429,
04-16-2021,11530,3748,26601,40446,15627,176514,12520,19705,13778,19871,18630,13047,84789,19045,77356,236837,46343,1327,55356,14592,8404,18474,6443,24643,301186,14472,18591,
04-17-2021,11807,4782,26759,41137,16371,178301,13667,19860,11166,20922,11856,14067,93350,17823,78707,239847,48232,1370,56148,19316,9617,18851,6748,26959,293143,15360,19357,
04-18-2021,11189,4185,26459,39855,16425,181966,11048,21914,10620,18228,11380,12554,83798,17607,79230,237752,44376,1332,56937,13891,8064,19592,5616,21077,276368,15995,18740,
04-19-2021,11368,4493,26707,40272,15576,179884,12235,19846,10605,19558,13142,13222,83197,17893,80100,240378,45360,1340,57672,14550,8872,20264,5654,19810,253884,17271,19032,
04-20-2021,11397,3919,26947,40971,15760,178609,10799,19095,9153,20796,10918,13123,81851,16420,80587,238011,48134,1313,57863,13248,12704,13627,3498,22998,256182,12960,18399,
04-21-2021,11632,4770,27055,41619,19267,182043,11639,19795,11015,21674,10698,14182,93288,18923,81666,241777,50551,232,58654,19241,16440,14543,3796,25599,272328,13664,19019,
04-22-2021,11635,3864,26314,42135,15504,188243,10005,19296,10107,18700,10077,12696,79339,16285,82217,239841,45521,142,59103,12331,18102,11908,4092,19442,266350,14029,16223,
04-23-2021,11792,3755,26458,42944,15726,184207,10984,18371,10323,19714,10060,11525,77663,16732,83057,240459,47453,1293,59921,13214,8624,12575,4289,22401,279515,14881,16454,
04-24-2021,12008,4606,26583,40635,18941,191154,10907,18663,11588,19982,11308,12471,77239,18632,84050,244160,49496,1308,60944,18750,11232,13129,4547,22867,294911,15656,16945,
04-25-2021,12148,5058,26652,40995,22087,193625,11810,19610,10197,20188,11930,13313,76223,18153,85033,245611,51160,1297,62074,19239,12191,13400,4743,23953,301254,16340,17147,
04-26-2021,12364,5328,26852,41410,15152,187960,9592,20720,7368,20544,8339,13932,76187,17530,85947,244127,52391,1263,63204,20176,6743,13894,4828,17823,261766,17175,17372,
04-27-2021,12395,3916,26595,42091,15627,190745,9060,18384,8696,20123,8557,10942,74900,15551,78257,242755,49860,4,63726,12073,7569,10192,4166,18372,257815,12369,16682,
04-28-2021,12530,4569,26783,40856,15483,194158,9174,18408,11192,21340,10553,11087,75646,18247,79454,243845,52474,1227,64733,13205,8288,10824,4417,21221,274014,13624,16089,
04-29-2021,12759,5348,26945,41524,15915,190686,10060,20427,12161,22542,8910,10387,75851,18632,80445,245265,47638,1189,65773,13244,8610,11535,4656,24448,244624,10958,16879,
04-30-2021,13023,4849,27559,40919,15724,190686,8841,17745,12503,20830,9046,11304,75723,17499,81533,249771,47009,1171,66866,21120,9054,12253,4984,19381,254865,11585,17436,
05-01-2021,13231,5643,27770,41440,16253,199961,9782,18124,13430,21433,8759,12111,76236,17855,81954,253799,49097,1174,68113,14931,11682,8028,5239,21965,268450,12814,16372,
05-02-2021,12954,4336,26560,41847,15803,200212,8670,17890,11435,21500,8350,13013,79583,18366,82884,255747,49775,1187,69133,13765,8454,8160,5395,20887,237336,13885,16594,
05-03-2021,13121,4565,26815,40859,18505,201048,9471,18936,12945,20377,7558,8034,75955,17998,83642,250537,48017,144,69435,12610,7946,8643,3820,22511,222418,13862,15992,
05-04-2021,13233,5078,27063,41514,15809,213130,10191,18612,10328,21321,7923,8998,74772,16885,84731,252104,50277,-7,69964,13217,12729,9355,3555,25473,237033,14707,16744,
05-05-2021,13395,5949,27312,40637,15823,215090,8061,16084,10010,22428,8052,8847,73932,16658,84603,257034,52366,-590,70965,14362,19864,7104,3786,21528,216387,15924,15513,
05-06-2021,13669,4869,27553,41166,16073,215309,9014,17554,10243,23520,8191,8895,82329,17278,85768,256350,55388,-211,71829,15045,28716,8035,4110,24882,223463,16926,15061,
05-07-2021,5341,3996,26071,40777,16821,216294,8548,15746,11059,21277,8030,9398,74920,17744,80686,262282,48478,1119,73084,15922,10479,7763,4482,20136,233882,13316,15609,
05-08-2021,5507,4604,26279,41264,16548,217432,9429,16126,10382,21948,9111,10371,75875,19346,81746,267643,51344,274,74380,16074,16120,8124,3792,22646,246322,14174,15655,
05-09-2021,5578,3959,26487,41471,16094,224681,10328,15989,9942,22028,7700,10023,75005,18104,82625,263785,52210,1129,75216,14703,10121,8230,3983,23597,251957,14859,15246,
05-10-2021,5696,4249,25548,41773,15091,222808,8077,15164,9179,22362,7495,10032,75273,16916,83425,265571,54006,1117,75548,13574,9171,8722,4012,25283,255085,15667,14855,
05-11-2021,5727,4799,25739,42456,15430,224521,7619,15363,9301,23473,7485,11300,73445,16557,84325,268366,48037,1124,79103,14619,9874,9488,4212,18998,211006,16831,15504,
05-12-2021,5933,5467,25926,43034,16254,225541,8478,15783,9575,24707,8102,10803,82836,16272,85707,270195,50383,1154,81753,16005,10591,10197,4502,22121,225982,17504,14139,
05-13-2021,5543,4010,26088,41713,20273,228865,9383,16349,11796,23193,9716,11948,91529,18946,85811,275116,53499,1148,83849,19762,16295,6164,4115,25283,219568,15941,14979,
05-14-2021,5764,4530,26349,42276,17622,233030,10047,16520,14365,24134,10757,13249,75133,21479,87148,284309,56431,2228,91078,17358,22882,6435,4415,28488,234924,17081,15585,
05-15-2021,5921,5248,26506,42767,17707,234964,10907,17703,16233,24575,11673,14612,82421,24017,88216,290223,59260,3263,92863,17816,27846,6867,4721,30827,249908,17771,16162,
05-16-2021,5980,5924,26695,42970,20198,221607,11782,18425,11456,24697,8801,15895,86337,20358,89277,295233,60903,4040,94088,18429,28619,7072,4721,31963,236395,18704,16403,
05-17-2021,6136,6585,25356,43258,16239,218951,8890,17142,12870,25029,9962,13337,78303,21012,89348,285662,52053,1130,94593,14693,30533,7543,4178,21304,223531,19776,16709,
05-18-2021,6160,7115,25557,43897,16404,210834,8937,19050,10961,25977,12281,14809,76117,17452,90206,292034,55014,-520,95412,15367,11699,8322,3918,24888,208915,20752,14414,
05-19-2021,5972,4302,25696,41403,17637,213883,9894,18161,13236,23701,8852,13924,76872,19330,91009,290846,52515,1112,96562,17159,12640,6710,4359,20283,211368,15535,13637,
05-20-2021,6080,5249,25838,42013,18558,210370,8780,17653,16721,24724,10888,15646,78850,19630,91867,295107,55638,1081,97907,18473,13599,7540,4658,23430,228719,16429,14463,
05-21-2021,6518,5623,25958,42603,19116,212961,9658,19436,19097,25802,12555,17556,80328,19827,92989,302145,59541,1072,99178,19727,17872,8097,5047,27045,239912,17325,13852,
05-22-2021,6630,6191,26079,43115,19228,215705,10380,20704,11614,26506,13816,19462,90085,19994,94372,300514,63063,1058,100523,24563,19806,8433,5438,29749,256168,18620,14972,
05-23-2021,6693,7069,26452,43447,22038,218940,11099,21547,12231,26645,14443,21093,94403,20147,95603,301669,65112,1871,100795,25465,20586,8699,5660,31069,263561,20073,15337,
05-24-2021,6778,7191,26697,43800,23347,218853,11981,20023,10984,26996,15712,22237,84116,19202,96939,303330,66452,1046,103631,26203,24524,9432,4762,32573,236454,21341,15650,
05-25-2021,6917,7661,26893,44325,28182,219922,12789,19981,10628,28124,10164,24001,90415,19561,98918,308545,69913,1845,105102,31535,28444,10151,4941,36162,226022,22424,16622,
05-26-2021,7113,8436,24022,44917,33517,221340,13555,21919,13556,29195,12297,25693,82359,21393,101144,314289,72648,3193,106110,36471,16943,10724,4782,39601,242027,23508,17340,
05-27-2021,6666,4793,22547,42459,18349,222103,8132,17883,11934,26375,12516,19723,85555,20059,95735,305326,62365,1041,107717,21237,14523,6383,5012,22337,236590,17486,14832,
05-28-2021,6832,5144,22789,42807,16748,223610,9094,19774,11778,27382,14495,19248,86576,21416,95216,304930,63039,1010,108901,18407,13022,7052,5130,27061,234990,19077,14656,
05-29-2021,6888,5996,23025,43632,23288,226408,10088,20802,12753,27996,16075,22188,95256,22800,97617,310125,68530,2481,110343,26217,16029,7665,5399,28607,248073,20732,15306,
05-30-2021,7157,6277,23197,43872,23288,229956,9085,18745,13226,28192,16653,24087,93200,20120,98767,312499,70633,1034,110987,19238,18112,7863,5600,29797,243181,22303,15613,
05-31-2021,7200,6782,23376,44209,15699,227519,9959,18047,10191,28585,17431,25682,89087,20166,99756,307050,71665,1026,111661,17507,12902,8208,4457,31472,249224,23668,14225,
06-01-2021,6999,4114,22290,44818,15234,230805,10773,19934,13376,26568,19948,22197,87146,21535,100101,308567,66943,1892,112887,18346,13090,9269,4275,22124,221705,25016,14379,
06-02-2021,7164,4842,22450,42794,20028,227370,8936,21854,12654,27779,13693,23470,89676,20304,102472,312702,70421,984,114049,23342,18092,8287,4615,24892,229341,22086,14384,
06-03-2021,7344,5425,22691,43372,24558,233388,9403,23067,15184,28657,15398,25881,100281,22046,105102,317683,73986,2280,115296,29162,22055,8737,4933,27752,248560,22961,15188,
06-04-2021,3082,4266,22315,43802,14318,228993,10497,19032,14423,27775,16644,22684,92123,22355,103346,311793,74578,969,115991,20004,12489,7626,4320,24177,245385,23792,14793,
06-05-2021,3195,4868,21894,42757,13923,231769,7886,18318,12941,28319,12598,24796,91736,19280,105310,315781,68317,944,117346,20280,12453,7993,4762,27247,242577,18084,15451,
06-06-2021,3257,4344,22014,43103,13633,231568,8436,18743,11217,27526,12175,22930,93617,19061,106323,311220,68913,999,118301,18598,11663,6748,4960,23266,235748,19325,15252,
06-07-2021,3299,5003,22146,43380,13007,231067,9287,18678,10815,27902,13702,21910,94089,19205,107711,314438,70097,1003,118426,19284,12041,6924,5103,24860,240684,20558,15388,
06-08-2021,3353,4107,22296,43907,12270,231122,10013,18212,10989,28998,15903,21707,93693,21238,104838,319844,71862,981,119022,17807,10353,6924,3903,26375,247939,21506,15428,
06-09-2021,3273,4871,21945,43148,13662,232589,9221,20018,11760,30293,13967,22037,92382,23719,105895,316725,76238,977,120131,21119,11097,8651,3922,25320,217938,22317,16046,
06-10-2021,3463,5720,22022,43927,18479,229959,9822,15254,10832,31720,12455,23010,92765,19553,109760,321179,78818,-651,121109,26327,14892,9390,3984,29115,224153,23642,17075,
06-11-2021,3835,6352,22200,44633,13851,226636,10619,15154,10912,32754,12759,25216,94273,19881,112156,326789,82446,-183,122320,22791,18997,10421,5357,33106,235629,24539,17981,
06-12-2021,3894,7301,22290,45230,19312,229997,11859,16026,13428,33521,13723,26909,93982,21393,114230,331202,85244,901,124441,28032,21034,11024,5808,35850,256307,25648,18840,
06-13-2021,3576,5002,22396,42823,13630,231336,9603,15713,11662,29201,12295,19613,94741,20290,114177,316637,70630,580,125723,21003,10301,7843,4735,23258,265345,16329,16754,
06-14-2021,3732,5222,22042,43197,12974,238223,10392,15354,9818,29299,11736,18884,94721,19209,116722,318549,71715,816,127206,19503,10374,8613,4811,25185,270562,17207,16921,
06-15-2021,3797,4670,22435,43910,13541,236106,8614,14781,10409,30627,11971,20219,92557,19643,113847,322645,75265,-158,129420,14173,10862,9536,5036,29495,246831,16518,15820,
06-16-2021,3617,5735,22613,44393,14153,240690,8421,16515,14236,32064,12255,21941,93043,19596,116135,328965,77854,785,129790,21170,10867,10509,4990,26162,255074,17300,16466,
06-17-2021,3652,4874,20666,43604,15035,237085,9200,16469,11337,30847,14134,18176,92172,21456,117489,319270,74651,3,130214,20934,15615,8458,5332,29111,259091,11582,15555,
06-18-2021,3849,5706,20791,44276,15908,237371,9957,18017,14349,32161,15986,17189,92464,22879,119997,329602,77699,737,132830,23859,17555,9403,5714,32451,286083,12820,16121,
06-19-2021,3973,6627,20954,44770,16224,239530,8656,18828,16646,30489,12100,18381,100860,21308,122604,340798,69260,1727,133297,23439,11862,9671,6060,23162,305844,13612,16805,
06-20-2021,4009,7815,21044,44989,20718,240876,9538,19509,16899,30575,12449,19591,105832,21477,124749,351239,70186,2208,133441,24090,12098,10008,6266,24594,315226,14063,17151,
06-21-2021,4076,8524,21199,45376,16407,241850,10314,20300,17669,31132,13725,20176,90854,21525,126833,364863,70964,2556,134474,24887,9682,10927,5276,25489,272917,15067,17419,
06-22-2021,4093,9358,21400,46081,21353,244023,10988,14194,12938,32296,11011,21344,98193,23377,128997,378419,73241,724,135020,19289,13675,11574,5289,23932,295171,15705,16155,
06-23-2021,4017,5294,20154,43810,16598,238682,9168,15632,16053,32134,12536,15512,86213,21831,124533,355383,70090,1751,171377,19473,14237,8217,5343,23823,291265,15198,16177,
06-24-2021,4101,6131,20373,44452,16931,237320,9821,17020,10981,32269,11001,16664,86695,23173,126898,365311,71425,2363,172972,19090,17581,9004,6375,27127,308435,15814,16785,
06-25-2021,4106,5061,20473,45098,15482,239012,10663,14484,14040,33681,12546,14980,85381,24398,129571,353502,72117,3274,176722,19907,10576,9585,6659,30313,328657,16868,16751,
06-26-2021,4216,5899,20614,45566,18449,240375,11437,15314,16284,34718,13181,16511,84430,25230,131550,359137,73488,3925,177563,24210,12111,9844,6983,24357,317356,17464,17339,
06-27-2021,4296,6657,20701,45810,20138,240016,12348,15862,12264,34940,10150,17398,88264,21014,133632,363826,74310,4435,178846,24885,12566,10049,7267,25943,325187,17933,17561,
06-28-2021,4329,7620,20841,46213,13104,240185,13001,16532,13172,35347,9502,17895,83160,21082,134724,359429,74881,4602,179424,16277,9267,10576,7391,27532,294897,18238,14709,
06-29-2021,4357,8310,20975,46748,12156,244360,13593,17675,11584,36382,9364,13649,82236,22588,136482,358163,77001,5074,179897,15994,9778,10618,5181,30548,313280,18571,14971,
06-30-2021,4387,8806,21170,47076,11344,244855,14399,15536,12428,37201,10713,13809,79983,24360,138195,363751,77931,5332,182748,14650,9134,10815,5442,32102,320298,18952,14400,
07-01-2021,1641,4592,18742,43850,11777,242704,7962,14210,10633,33090,8633,12817,78305,21945,125552,360242,67147,-261,185906,14609,9197,7540,5950,19947,293073,11410,13743,
07-02-2021,1701,5318,18916,44415,12151,243604,7443,15084,11748,34269,9972,12167,77032,21206,127062,363472,69500,616,186692,15392,11695,7831,6231,22879,303310,11977,14013,
07-03-2021,1771,5943,19034,44900,12210,243604,8151,15765,11265,34811,8107,12797,82189,21977,128617,367554,72030,1464,187253,15032,14093,8840,5145,25491,319428,12446,14421,
07-04-2021,1791,3691,18636,43982,12016,243937,7248,13704,11507,32706,8299,13430,85282,22004,126255,356271,65546,324,187655,13448,8817,8890,5367,18653,325723,13080,14646,
07-05-2021,1872,3955,18766,44277,11307,243933,7849,14459,9015,33134,7302,10027,75220,20148,126678,358534,66170,560,188125,13823,7980,11327,5436,19916,265069,13419,13537,
07-06-2021,1740,4709,18900,44996,11208,243733,8002,15718,9400,34328,8997,10670,73766,21125,127132,356361,68272,994,189746,11762,8348,11267,4949,17515,256495,13728,14126,
07-07-2021,1862,5334,19087,45533,13993,243741,8690,16884,11369,35284,10503,7182,72216,22256,128634,355488,70005,1763,190455,11919,10570,10409,5289,19823,270838,14239,13609,
07-08-2021,2038,5856,19316,46228,11125,243375,7402,17954,14018,36225,11859,7981,78426,23454,129779,359297,71486,2205,191110,11865,12622,10735,5667,22765,264811,14721,14102,
07-09-2021,2139,6468,19459,46940,12089,245661,8056,19109,16582,37195,7558,8800,69328,24411,130913,362968,73631,3086,192004,12170,15483,11098,5890,25347,279041,15346,14738,
07-10-2021,1863,3403,17605,44373,12104,245072,6853,13226,11753,33820,7388,7475,68998,20783,124277,351522,61997,136,192765,12288,9611,6234,5143,18685,250217,11352,13834,
07-11-2021,1876,3167,17697,44426,12122,245589,6503,13057,11291,33833,7138,6775,68422,20479,124978,351801,61929,357,193317,11090,9051,6233,5313,18183,255360,11642,13780,
07-12-2021,1889,3353,17843,44671,11522,245893,7213,13953,10196,33878,7016,6584,68412,20498,121664,352180,62291,303,193414,10184,9781,6439,5445,19178,258417,11908,13817,
07-13-2021,1897,3600,16786,45238,13959,246831,6475,12356,13547,34878,7322,6972,65856,19725,121715,354989,64546,484,193674,11256,8416,6977,5509,21601,268323,12019,14177,
07-14-2021,1948,4243,16914,45783,10834,248142,7125,13227,16429,35931,8892,8098,64594,20765,123005,358318,66651,1207,194181,16185,8775,7555,5843,24339,207955,12381,14586,
07-15-2021,1996,4397,17028,46391,10415,249865,6952,14269,18943,35137,8310,8824,72314,21893,124303,361676,67806,1936,194551,11819,14984,7769,5843,26699,219614,12881,15113,
07-16-2021,1939,3102,16872,45233,10054,248222,6621,13068,12830,34543,8699,7910,63533,20413,119760,352118,61794,426,195264,11379,9947,6846,5499,17974,219376,7744,13895,
07-17-2021,1959,3622,17046,45740,12911,249141,7126,14019,12205,35229,9608,8664,69494,21036,120720,355357,63117,867,195544,15627,13466,6968,5884,19873,219376,7887,14367,
07-18-2021,1974,4006,17228,45965,10657,248651,7612,12016,11587,35352,8737,9201,65413,20278,121563,356514,63734,292,195539,10209,14397,7037,6141,20559,212197,8100,14587,
07-19-2021,2021,4157,17365,46229,10180,248805,8074,12826,11232,35657,9966,8128,62186,20318,121790,358680,64056,408,195947,10398,9271,7136,6197,21295,215244,8273,13921,
07-20-2021,2034,2443,17478,46732,10780,248705,6902,13813,10266,35990,11814,8357,61317,21245,122138,348563,60807,504,196257,7894,8610,7584,4308,22930,203693,8794,14234,
07-21-2021,2037,2905,17596,47379,9292,248705,6809,14755,13979,36389,13466,8599,60243,21697,122691,351499,62565,1078,196851,9669,11887,7858,4654,25551,202768,9170,13763,
07-22-2021,2122,2616,17724,47971,9408,249184,7309,11193,17493,36822,14703,8633,60363,22259,118453,341353,63763,1611,197661,8463,10290,8014,5017,27486,193243,9463,13746,
07-23-2021,2130,2851,17854,48377,9301,251529,8165,11804,20648,37237,16236,9266,67401,22793,119344,343572,64837,1977,197975,72437,10752,8279,5317,29847,204911,9914,14258,
07-24-2021,2056,2072,15903,45062,10914,252091,6468,12520,13778,34530,9742,8442,59072,20365,118212,318195,57808,298,199944,12316,12328,4451,4249,14821,210480,4399,13945,
07-25-2021,2072,2542,15972,45317,10148,251164,7171,11683,14069,34554,10041,8916,61904,20464,118815,319270,58736,363,200103,11776,11247,4580,4512,15563,176967,4599,14153,
07-26-2021,2106,2592,16054,45538,10886,252133,7797,12228,15220,34947,11104,9171,63066,20477,119021,324250,59132,501,200116,12530,8876,4895,4563,16561,179401,4878,14416,
07-27-2021,2118,2907,16131,45974,12169,253129,8368,12864,17803,35509,12746,9735,57446,21127,119201,326238,59927,754,200325,14991,12522,5582,4712,18862,190811,4992,14814,
07-28-2021,2171,3254,16208,46456,13550,254052,8989,13656,22065,36502,9451,10772,63359,21757,119988,329459,60885,1310,201214,18095,16146,5769,4995,20882,179890,5170,15330,
07-29-2021,2191,3421,16319,47017,6632,254680,9659,14066,13684,37439,10854,11254,68861,22487,120998,331722,61889,1731,201465,21165,17380,6022,5298,15370,190868,5400,15772,
07-30-2021,2246,3746,16398,47538,7890,255403,10386,14853,16455,38059,12358,11823,74534,23111,121984,333931,62813,2200,201638,22715,22319,6275,5549,16932,200705,5560,16164,
07-31-2021,2258,4047,16459,47871,9253,256210,11138,15236,18180,38384,13016,12468,80728,23485,122437,336211,63739,2552,201923,27111,24983,6351,5725,18339,209801,5796,16556,
08-01-2021,2263,4144,16525,48043,9871,256466,11827,15518,18406,38416,13254,12951,87340,23521,122925,338432,64358,2709,202030,28070,25435,6505,5839,18977,213631,6124,16716,
08-02-2021,2300,4194,16577,48269,10483,256539,12518,15887,19287,38613,14244,13224,89584,23539,123048,340526,64868,2800,202052,28751,26515,6641,5876,19839,215550,6258,17068,
08-03-2021,2302,4397,16618,48650,10993,257253,12825,16386,22961,39239,15877,13834,89741,23997,123077,343463,65605,3055,202240,30548,29853,6998,5969,21303,225087,6503,17383,
08-04-2021,2346,4796,16723,49228,12871,257253,13442,17064,26085,39933,17221,14345,94871,24722,123942,346618,66301,3387,202403,32121,34094,7281,6125,22988,235171,6616,17751,
08-05-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-06-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-07-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-08-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-10-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-12-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-13-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-14-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-15-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-16-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-17-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-18-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-19-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-20-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-21-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-22-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-23-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-24-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-25-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-26-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-27-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-28-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-29-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-30-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-31-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-02-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-03-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-04-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
