Admin2,,,,,,,,,,,,,,,,,
Province/State,Antofagasta,Araucania,Arica y Parinacota,Atacama,Aysen,Biobio,Coquimbo,Los Lagos,Los Rios,Magallanes,Maule,Metropolitana,Nuble,OHiggins,Tarapaca,Unknown,Valparaiso
Country/Region,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile
01-23-2021,29285,29386,12251,9602,2265,57766,16013,37489,13071,19235,32799,336483,12921,24682,19950,52,41397
01-24-2021,29567,29732,12339,9665,2316,58212,16119,38197,13316,19324,33024,337533,13053,24870,20123,51,41669
01-25-2021,29859,30029,12417,9737,2353,58668,16224,38759,13515,19430,33429,338398,13137,25028,20276,51,41868
01-26-2021,30088,30341,12480,9820,2370,58941,16345,39304,13713,19505,33683,339021,13246,25161,20395,51,42036
01-27-2021,30273,30737,12563,9882,2395,59221,16452,39676,13892,19567,34023,339671,13327,25349,20591,51,42218
01-28-2021,30582,30981,12654,9952,2411,59735,16567,40338,14093,19643,34308,340663,13443,25513,20718,51,42491
01-29-2021,30905,31192,12761,10001,2440,60175,16718,40996,14350,19777,34775,341529,13595,25765,20908,51,42811
01-30-2021,31159,31538,12855,10081,2478,60569,16839,41573,14523,19862,35158,342453,13714,25985,21033,51,43029
01-31-2021,31486,31873,12966,10183,2515,61078,16951,42154,14729,19956,35551,343193,13821,26145,21169,51,43288
02-01-2021,31724,32194,13066,10306,2529,61436,17073,42709,14886,20045,35924,343889,13947,26324,21253,52,43531
02-02-2021,32020,32382,13148,10373,2538,61727,17195,43026,15030,20124,36242,344391,14040,26491,21631,51,43626
02-03-2021,32164,32616,13195,10426,2571,61952,17294,43332,15214,20185,36451,344925,14117,26611,21783,51,43758
02-04-2021,32471,32832,13266,10476,2589,62382,17435,43796,15376,20262,36761,345608,14252,26716,21943,51,44021
02-05-2021,32784,33200,13346,10526,2611,62813,17637,44254,15504,20386,37083,346283,14348,26863,22064,51,44266
02-06-2021,33059,33502,13447,10614,2631,63209,17793,44760,15684,20459,37438,347194,14468,27057,22197,51,44519
02-07-2021,33262,33811,13548,10673,2662,63605,17933,45194,15870,20542,37841,348022,14576,27243,22305,51,44748
02-08-2021,33579,34002,13638,10744,2693,64001,18069,45563,16035,20617,38149,348716,14687,27386,22438,51,44982
02-09-2021,33789,34327,13684,10811,2700,64260,18197,45881,16148,20661,38395,349282,14812,27512,22552,51,45127
02-10-2021,33917,34523,13747,10870,2715,64525,18282,46111,16260,20749,38534,349861,14894,27596,22651,51,45290
02-11-2021,34196,34850,13831,10909,2743,64991,18405,46465,16411,20831,38842,350679,15023,27752,22770,51,45558
02-12-2021,34488,35135,13926,10975,2763,65609,18572,46860,16626,20888,39182,351567,15204,27912,22911,51,45802
02-13-2021,34768,35499,13981,11049,2803,66024,18695,47249,16778,20981,39476,352483,15376,28113,23045,51,46025
02-14-2021,34988,35837,14101,11104,2827,66512,18865,47633,16913,21039,39725,353343,15503,28280,23183,50,46306
02-15-2021,35191,36121,14182,11193,2849,66930,19009,47962,17089,21094,39983,354078,15649,28387,23287,50,46487
02-16-2021,35319,36361,14228,11260,2866,67229,19099,48169,17230,21148,40136,354731,15722,28456,23376,50,46659
02-17-2021,35413,36669,14281,11299,2873,67533,19171,48395,17305,21185,40231,355276,15790,28545,23445,50,46853
02-18-2021,35660,36904,14383,11327,2902,68013,19329,48731,17443,21264,40531,356216,15921,28681,23636,50,47151
02-19-2021,35892,37198,14481,11367,2928,68493,19475,49042,17645,21353,40816,357108,16016,28848,23743,50,47484
02-20-2021,36150,37557,14564,11460,2956,69036,19635,49378,17786,21421,41099,357924,16146,28992,23860,50,47831
02-21-2021,36362,37841,14656,11548,2973,69519,19817,49622,17994,21498,41401,358729,16250,29143,23986,50,48071
02-22-2021,36579,38191,14754,11584,2991,69933,19972,49869,18165,21544,41678,359659,16349,29280,24086,50,48325
02-23-2021,36724,38382,14811,11682,3003,70249,20084,50011,18292,21582,41812,360251,16406,29316,24182,50,48480
02-24-2021,36825,38681,14862,11758,3008,70583,20161,50224,18393,21628,41918,360908,16483,29463,24244,50,48683
02-25-2021,37055,39015,14934,11794,3025,71197,20349,50548,18662,21686,42228,361991,16608,29644,24427,69,49112
02-26-2021,37291,39472,15012,11865,3045,71833,20580,50854,18904,21744,42530,363065,16747,29915,24536,70,49466
02-27-2021,37536,39823,15098,11937,3062,72394,20740,51254,19182,21807,42859,364151,16844,30127,24658,65,49881
02-28-2021,37740,40217,15155,12006,3072,72985,20935,51538,19433,21850,43100,364272,16916,30317,24756,67,50266
03-01-2021,37943,40643,15212,12042,3085,73544,21113,51848,19633,21914,43399,366339,17065,30537,24812,51,50590
03-02-2021,38075,41008,15264,12150,3092,73946,21289,52016,19774,21939,43555,366852,17135,30700,24867,51,50799
03-03-2021,38216,41313,15291,12212,3102,74338,21399,52240,19961,21973,43709,367681,17171,30872,24983,51,51040
03-04-2021,38411,41648,15371,12256,3120,75073,21599,52567,20212,22053,44021,368835,17338,31046,25104,51,51414
03-05-2021,38610,42105,15458,12331,3142,75733,21832,53001,20518,22117,44350,370427,17465,31263,25224,51,51823
03-06-2021,38801,42469,15530,38801,3160,76496,22034,53406,20896,22171,44730,371757,17608,31500,25236,51,52249
03-07-2021,38993,42911,15576,12474,3176,77217,22282,53780,21086,22224,45108,373433,17735,31782,25256,51,52701
03-08-2021,39153,43324,15663,12539,3188,77914,22493,54098,21369,22260,45444,374788,17840,32038,25297,51,53074
03-09-2021,39314,43691,15689,12598,3196,78421,22665,54380,21605,22302,45586,375653,17953,32212,25391,51,53357
03-10-2021,39405,44030,15729,12686,3204,78920,22791,54586,21793,22320,45767,376911,18057,32359,25700,51,53640
03-11-2021,39619,44438,15833,12738,3219,79742,22987,54923,22064,22371,46164,378657,18159,32555,25826,51,54166
03-12-2021,39850,44930,15912,12812,3228,80697,23223,55307,22385,22426,46518,380246,18355,32862,25983,51,54700
03-13-2021,40033,45429,15983,12896,3238,81532,23449,55695,22680,22486,46845,382023,18521,33128,26143,51,55247
03-14-2021,40205,45933,16035,13001,3246,82424,23667,56010,22940,22533,47202,383820,18642,33381,26308,51,55712
03-15-2021,40424,46272,16151,13064,3266,83212,23841,56271,23159,22567,47482,385479,18769,33610,26418,51,56195
03-16-2021,40573,46717,16192,13142,3276,83996,24014,56539,23391,22584,47787,386822,18874,33909,26487,51,56428
03-17-2021,40687,46161,16307,13221,3294,84494,24124,56774,23609,22598,47991,388297,18986,34126,26562,51,56930
03-18-2021,40907,47694,16439,13257,3305,85185,24359,57039,23906,22639,48324,390518,19089,34406,26727,51,57624
03-19-2021,41108,48219,16527,13352,3314,86120,24602,57353,24273,22680,48703,392640,19307,34718,26868,47,58222
03-20-2021,41340,48894,16627,13437,3339,87088,24860,57741,24571,22725,49174,394830,19458,35065,26989,46,58905
03-21-2021,41512,49370,16698,13547,3356,87985,25048,58115,24927,22760,49597,397152,19687,35390,27147,46,59602
03-22-2021,41732,49923,16759,13626,3373,88840,25266,58414,25228,22787,50100,399044,19807,35673,27303,46,60173
03-23-2021,41886,50413,16808,13696,3383,89466,25453,58617,25429,22811,50563,400604,19976,35854,27453,46,60500
03-24-2021,42024,50903,16850,13778,3402,90090,25572,58821,25610,22840,50770,402170,20140,36120,27624,46,61023
03-25-2021,42261,51417,16955,13810,3412,90942,25768,59151,25930,22889,51172,404648,20390,36396,27824,46,61832
03-26-2021,42459,52027,17042,13896,3445,91950,25975,59521,26216,22921,51691,407339,20448,36777,28007,46,62561
03-27-2021,42639,52662,17106,13962,3456,92750,26225,59851,26560,22962,52186,410283,20608,37091,28177,46,63349
03-28-2021,42820,53344,17207,14035,3478,93593,26395,60205,26846,22997,52735,412718,20819,37444,28339,46,64222
03-29-2021,43021,53825,17279,14113,3485,94448,26578,60485,27032,23051,53242,415718,21015,37794,28421,46,64931
03-30-2021,43129,54385,17321,14187,3508,94969,26799,60683,27282,23087,53637,417276,21146,38162,28547,46,65328
03-31-2021,43243,54915,17399,14282,3531,95470,26875,60819,27478,23107,54132,419769,21360,38436,28766,46,65910
04-01-2021,43473,55409,17547,14337,3563,96422,27060,61246,27740,23136,54573,422691,21531,38752,28994,46,66886
04-02-2021,43684,55948,17631,14437,3583,97259,27346,61630,28149,23184,55194,425592,21718,39164,29159,46,67761
04-03-2021,43885,56480,17685,14553,3599,98167,27581,61916,28442,23226,55763,428817,21917,39549,29361,46,68491
04-04-2021,44100,56960,17772,14668,3622,98962,27801,62281,28675,23265,56329,431597,22042,39927,29521,46,69217
04-05-2021,44260,57506,17826,14762,3640,99455,27940,62431,28824,23294,56924,433899,22222,40197,29629,46,69757
04-06-2021,44372,57926,17866,14886,3653,100045,28077,62586,28968,23329,57256,436060,22332,40421,29786,46,70171
04-07-2021,44493,58241,17938,15027,3677,100614,28163,62736,29118,23371,57629,438293,22423,40639,30009,46,70605
04-08-2021,44753,58822,18088,15102,3727,101511,28345,63091,29354,23443,58085,441611,22572,40972,30213,48,71533
04-09-2021,44992,59416,18192,15243,3746,102469,28570,63491,29722,23478,58843,445044,22785,41466,30445,46,72473
04-10-2021,45223,60101,18286,15373,3763,103180,28712,63911,30021,23562,59590,447964,23014,41886,30614,46,73276
04-11-2021,45412,60651,18375,15540,3791,103973,28915,64218,30261,23634,60260,451044,23241,42273,30773,46,74092
04-12-2021,45586,61173,18473,15652,3827,104655,29117,64458,30418,23698,60821,453350,23410,42620,30908,46,74708
04-13-2021,45767,61685,18528,15804,3832,105184,29250,64642,30559,23733,61286,455602,23553,42936,31089,46,75214
04-14-2021,45874,62092,18571,15945,3844,105700,29336,64788,30682,23794,61805,457893,23676,43230,31234,51,75752
04-15-2021,46144,62646,18693,16051,3871,106538,29528,65150,30938,23874,62416,460647,23826,43458,31445,48,76425
04-16-2021,46350,63310,18794,16150,3896,107307,29770,65501,31270,23960,63042,463316,24012,43822,31625,48,77138
04-17-2021,46563,64022,18909,16342,3915,108132,29935,65820,31445,24013,63719,466405,24189,44211,31784,48,77896
04-18-2021,46745,64668,18995,16511,3946,108786,30090,66115,31653,24094,64355,469248,24370,44581,31937,48,78576
04-19-2021,46957,65244,19100,16620,3966,109463,30260,66313,31883,24232,65017,471634,24513,44915,32046,48,79129
04-20-2021,47079,65478,19147,16784,3981,109896,30397,66478,32001,24315,65480,473595,24640,45178,32186,48,79506
04-21-2021,47208,66083,19214,16960,3994,110312,30504,66626,32156,24369,65961,475537,24701,45387,32374,48,79969
04-22-2021,47426,66656,19356,17073,4047,110955,30666,66917,32304,24466,66426,478293,24856,45641,32556,52,80630
04-23-2021,47649,67353,19471,17208,4085,111596,30883,67221,32492,24577,67211,481171,24994,45975,32702,55,81259
04-24-2021,47839,67914,19577,17366,4107,112217,31064,67476,32728,24684,67770,483760,25165,46339,32815,55,81935
04-25-2021,48001,68429,19693,17513,4148,112831,31224,67761,32931,24753,68362,486365,25319,46641,32948,55,82562
04-26-2021,48185,68882,19800,17606,4169,113301,31394,68002,33097,24845,68900,488817,25483,46886,33088,55,83104
04-27-2021,48269,69284,19915,17728,4192,113642,31528,68154,33184,24959,69318,490170,25589,47144,33217,55,83424
04-28-2021,48370,69576,19965,17897,4211,113921,31616,68267,33317,25044,69710,492120,25681,47336,33352,55,83833
04-29-2021,48545,70092,20057,17983,4245,114575,31810,68569,33456,25196,70308,494775,25811,47607,33517,55,84390
04-30-2021,48754,70700,20139,18112,4288,115178,32014,68882,33714,25348,70936,497605,25960,47964,33662,55,84934
05-01-2021,48908,71375,20227,18214,4317,115732,32215,69126,33883,25459,71475,500160,25133,48250,33793,55,85433
05-02-2021,49072,71987,20326,18336,4371,116214,32361,69383,34008,25545,72014,502622,26258,48501,33927,68,85927
05-03-2021,49218,72331,20402,18396,4383,116636,32497,69576,34171,25632,72496,504385,26440,48815,34056,72,86309
05-04-2021,49298,72684,20461,18500,4412,116887,32639,69665,34285,25709,72792,505560,26514,48958,34122,55,86523
05-05-2021,49368,72910,20514,18637,4454,117336,32728,69793,34393,25800,73012,507084,26577,49202,34217,55,86869
05-06-2021,49512,73328,20653,18722,4486,117874,32900,70084,34597,25932,73550,509581,26771,49449,34330,54,87425
05-07-2021,49667,73835,20727,18836,4520,118363,33121,70321,34768,26033,74112,512159,26915,49815,34481,54,88051
05-08-2021,49839,74277,20821,18961,4556,118872,33289,70620,34923,26145,74678,514591,27049,50094,34631,54,88576
05-09-2021,49990,74716,20935,19075,4576,119341,33465,70857,35089,26240,75155,516649,27168,50361,34733,54,89065
05-10-2021,50126,75170,21020,19125,4649,119736,33639,71042,35208,26310,75587,518928,27316,50654,34829,54,89415
05-11-2021,50246,75453,21048,19223,4666,120057,33789,71194,35316,26365,75792,520517,27375,50838,34953,54,89660
05-12-2021,50327,75722,21084,19343,4728,120330,33874,71355,35432,26479,76041,522277,27454,51016,35002,54,89930
05-13-2021,50529,76071,21193,19408,4773,120907,34055,71595,35631,26552,76602,524859,27573,51270,35107,54,90422
05-14-2021,50708,76602,21373,19517,4811,121454,34254,71932,35811,26643,77087,527769,27752,51551,35273,54,90925
05-15-2021,50893,77064,21471,19613,4863,122083,34477,72227,35971,26719,77602,530559,27897,51941,35371,61,91440
05-16-2021,51030,77498,21551,19710,4905,122564,34640,72522,36125,26830,78041,533346,28057,52253,35473,54,91949
05-17-2021,51187,77918,21623,19758,4967,123124,34824,72796,36296,26911,78471,535590,28187,52505,35585,54,92300
05-18-2021,51282,78175,21656,19881,5011,123469,34992,72993,36409,26952,78764,537013,28246,52794,35661,54,92510
05-19-2021,51392,78407,21703,19994,5080,123813,35090,73213,36545,27009,79063,539242,28349,53111,35751,54,92813
05-20-2021,51580,78835,21813,20110,5169,124478,35335,73629,36778,27101,79556,542636,28527,53417,35888,54,93405
05-21-2021,51776,79298,21946,20256,5237,125112,35581,74013,37014,27221,80103,545797,28720,53853,35985,54,93947
05-22-2021,51950,79646,22047,20375,5314,125716,35836,74409,37251,27295,80618,549229,28855,54285,36072,54,94461
05-23-2021,52109,80020,22144,20437,5346,126229,36074,74766,37405,27382,81106,552133,29044,54599,36161,54,94909
05-24-2021,52258,80373,22212,20545,5454,126662,36271,75005,37530,27427,81541,554477,29126,54842,36233,54,95251
05-25-2021,52367,80557,22279,20676,5486,127015,36411,75194,37634,27486,81850,556318,29237,55043,36287,54,95527
05-26-2021,52455,80815,22337,20812,5554,127396,36543,75477,37828,27528,82167,558744,29324,55312,36330,54,95942
05-27-2021,52638,81226,22452,20879,5647,128044,36763,75932,38157,27581,82761,562403,29530,55657,36453,54,96546
05-28-2021,52869,81766,22531,21037,5713,128783,37120,76349,38464,27651,83306,566129,29737,56083,36568,54,97221
05-29-2021,53081,82262,22635,21037,5774,129509,37357,76835,38703,27698,83826,569995,29947,56389,36665,54,97830
05-30-2021,53256,82709,22713,21346,5849,130101,37660,77279,38947,27763,84282,573471,30091,56819,36758,55,98408
05-31-2021,53436,83068,22813,21434,5935,130575,37859,77659,39167,27794,84864,576507,30254,57179,36851,54,98897
06-01-2021,53547,83368,22869,21550,6026,130916,38095,77832,39299,27827,85191,578764,30380,57524,36920,54,99195
06-02-2021,53658,83585,22926,21706,6093,131293,38247,78068,39450,27871,85522,581583,30482,57816,36974,54,99645
06-03-2021,53849,83925,23043,21784,6200,131861,38550,78475,39730,27938,86051,585397,30685,58219,37060,54,100280
06-04-2021,54009,84371,23143,21838,6286,132522,38841,78811,39945,27991,86602,589294,30906,58703,37134,54,100896
06-05-2021,54195,84827,23244,21982,6368,133162,39148,79201,40219,28040,87131,593602,31111,59159,37219,54,101604
06-06-2021,54382,85258,23298,22160,6450,133761,39489,79463,40462,28097,87488,597100,31271,59529,37306,54,102388
06-07-2021,54523,85684,23404,22194,6501,134267,39766,79749,40687,28122,87896,600466,31444,59803,37384,53,102941
06-08-2021,54667,85972,23453,22275,6541,134618,39979,79943,40830,28143,88280,603049,31559,60163,37463,53,103429
06-09-2021,54739,86198,23517,22343,6614,134945,40143,80124,41001,28176,88564,605784,31640,60466,37524,53,103937
06-10-2021,54918,86527,23592,22435,6656,135567,40328,80483,41238,28227,89091,609494,31802,60809,37622,53,104635
06-11-2021,55070,86974,23692,22537,6747,136129,40676,80828,41573,28276,89556,613130,31955,61132,37725,53,105366
06-12-2021,55224,87366,23773,22676,6821,136669,40985,81090,41870,28305,90115,616610,32102,61524,37817,55,105990
06-13-2021,55347,87763,23834,22913,6888,137192,41278,81392,42131,28350,90541,620026,32277,61876,37884,52,106729
06-14-2021,55534,88114,23938,23005,6946,137642,41547,81602,42289,28381,90973,622863,32489,62146,37960,52,107182
06-15-2021,55651,88336,23995,23099,6997,137916,41857,81757,42468,28401,91253,624796,32624,62440,38009,52,107588
06-16-2021,55743,88501,24043,23265,7052,138215,41953,81901,42593,28434,91460,626919,32687,62652,38061,52,108030
06-17-2021,55927,88898,24138,23386,7126,138705,42267,82199,42802,28455,91876,629848,32799,62909,38177,52,108667
06-18-2021,56084,89257,24242,23526,7203,139224,42590,82460,43164,28542,92354,632562,32917,63212,38267,57,109340
06-19-2021,56245,89668,24335,23679,7279,139641,42877,82680,43402,28593,92823,635213,33054,63506,38372,52,109856
06-20-2021,56364,90009,24433,23792,7324,140111,43148,82837,43603,28654,93211,637592,33176,63792,38443,52,110477
06-21-2021,56501,90300,24498,23850,7362,140490,43475,83043,43731,28685,93555,639842,33307,64030,38496,52,111006
06-22-2021,56566,90591,24539,23909,7386,140718,43652,83167,43859,28967,93723,641356,33356,64120,38554,52,111418
06-23-2021,56620,90719,24587,23975,7400,140915,43766,83254,43960,28712,93888,642611,33422,64279,38584,54,111663
06-24-2021,56714,90923,24638,24078,7437,141165,43888,83354,44092,28740,94111,644102,33484,64411,38637,52,112046
06-25-2021,56886,91268,24759,24216,7501,141699,44127,83617,44388,28778,94411,646198,33585,64669,38706,52,112611
06-26-2021,57029,91669,24841,24309,7541,142140,44363,83863,44613,28799,94744,648227,33687,64851,38790,52,113124
06-27-2021,57119,91974,24915,24391,7595,142456,44556,84115,44861,28811,95093,649857,33798,65063,38840,52,113607
06-28-2021,57319,92314,24996,24428,7628,142792,44738,84315,44995,28829,95413,651380,33862,65207,38894,52,113975
06-29-2021,57392,92490,25031,24553,7641,143001,44871,84437,45137,28845,95619,652286,33939,65317,38957,52,114206
06-30-2021,57450,92623,25061,24650,7652,143168,44989,84541,45219,28864,95736,653080,33966,65413,38986,52,114452
07-01-2021,57541,92750,25109,24775,7681,143376,45076,84636,45366,28878,95925,654152,33996,65501,39019,52,114724
07-02-2021,57684,93051,25202,24859,7710,143751,45208,84842,45597,28912,96213,655613,34082,65620,39077,51,115141
07-03-2021,57826,93332,25279,25023,7741,144069,45398,85014,45805,28936,96469,656911,34154,65785,39121,51,115547
07-04-2021,57919,93580,25333,25052,7779,144371,45548,85177,45991,28957,96713,658099,34238,65901,39177,51,115898
07-05-2021,57994,93796,25387,25117,7796,144628,45675,85322,46110,28967,96896,659075,34322,66033,39236,60,116194
07-06-2021,58028,93966,25429,25190,7799,144753,45765,85421,46203,28982,96993,659724,34375,66087,39268,51,116431
07-07-2021,58071,94063,25450,25239,7821,144897,45814,85519,46293,28991,97089,660544,34419,66145,39297,51,116633
07-08-2021,58197,94241,25528,25354,7863,145191,45937,85701,46483,29002,97332,661632,34470,66262,39362,51,116985
07-09-2021,58256,94475,25581,25491,7885,145418,46062,85839,46632,29012,97491,662581,34542,66372,39411,51,117292
07-10-2021,58357,94719,25628,25664,7911,145676,46341,85976,46786,29024,97663,663273,34606,66463,39450,51,117572
07-11-2021,58425,94882,25665,25766,7961,145888,46398,86083,46901,29034,97807,664080,34665,66554,39485,51,117833
07-12-2021,58489,95028,25713,25831,7972,146085,46501,86155,46986,29040,97984,664880,34704,66625,39515,51,118064
07-13-2021,58489,95028,25713,25831,7972,146085,46501,86155,46986,29040,97984,664880,34704,66625,39515,51,118064
07-14-2021,58549,95184,25764,25987,7979,146318,46596,86279,47119,29056,98099,665822,34770,66695,39560,51,118302
07-15-2021,58695,95311,25897,26066,7991,146508,46697,86396,47261,29061,98314,666498,34825,66769,39649,51,118507
07-16-2021,58813,95484,26008,26147,8004,146682,46785,86487,47373,29065,98413,667120,34863,66829,39740,51,118685
07-17-2021,58940,95623,26092,26206,8016,146864,46869,86574,47478,29069,98645,667607,34916,66869,39803,51,118859
07-18-2021,58980,95747,26113,26240,8022,147015,46941,86625,47557,29073,98704,668136,34941,66897,39817,51,119020
07-19-2021,58996,95815,26126,26289,8024,147117,46993,86713,47614,29081,98767,668479,34960,66926,39835,51,119097
07-20-2021,59130,95884,26134,26340,8025,147194,47036,86749,47657,29083,98806,668727,34974,66958,39928,51,119182
07-21-2021,59226,95929,26147,26382,8029,147276,47108,86795,47731,29090,98863,668999,34992,66986,39988,51,119262
07-22-2021,59379,96015,26177,26455,8033,147487,47181,86909,47860,29094,98965,669511,35028,67043,40067,51,119458
07-23-2021,59419,96132,26192,26506,8035,147627,47245,86988,47968,29100,99065,670164,35061,67102,40095,51,119608
07-24-2021,59458,96206,26214,26547,8038,147766,47311,87058,48047,29109,99160,670690,35086,67162,40125,51,119721
07-25-2021,59482,96293,26240,26589,8046,147896,47377,87144,48134,29109,99252,671193,35126,67235,40150,51,119860
07-26-2021,59519,96379,26256,26613,8049,148012,47423,87212,48203,29114,99320,671607,35172,67273,40184,51,119958
07-27-2021,59535,96419,26269,26630,8049,148063,47453,87259,48255,29115,99374,671917,35188,67291,40192,51,120030
07-28-2021,59547,96465,26288,26654,8049,148133,47490,87295,48303,29120,99436,672267,35201,67317,40200,51,120101
07-29-2021,59591,96556,26312,26689,8051,148248,47533,87371,48366,29124,99531,672814,35243,67358,40240,51,120210
07-30-2021,59624,96661,26325,26719,8053,148367,47582,87454,48445,29127,99603,673338,35280,67396,40265,51,120339
07-31-2021,59654,96749,26333,26723,8055,148465,47619,87498,48503,29130,99680,673808,35312,67445,40311,51,120435
08-01-2021,59679,96834,26350,26756,8058,148581,47676,87554,48550,29134,99764,674280,35335,67473,40334,51,120533
08-02-2021,59710,96872,26358,26773,8059,148659,47709,87597,48580,29138,99822,674717,35357,67495,40352,51,120603
08-03-2021,59718,96927,26364,26789,8060,148702,47718,87606,48611,29141,99853,674990,35363,67521,40393,51,120650
08-04-2021,59770,96958,26373,26806,8061,148754,47744,87632,48653,29142,99886,675311,35376,67540,40428,51,120698
08-05-2021,59825,97026,26396,26821,8065,148863,47790,87678,48699,29149,99964,675809,35408,67574,40454,51,120817
08-06-2021,59947,97096,26411,26830,8069,148949,47821,87719,48734,29151,100027,676269,35434,67603,40521,51,120939
08-07-2021,59988,97155,26428,26837,8073,149025,47857,87778,48755,29155,100078,676674,35454,67627,40551,51,121023
08-08-2021,60007,97199,26435,26853,8075,149112,47889,87824,48791,29162,100129,677045,35474,67648,40570,51,121099
08-09-2021,60025,97247,26460,26871,8078,149194,47915,87857,48810,29167,100192,677525,35484,67673,40597,51,121170
08-10-2021,60031,97266,26469,26893,8079,149220,47939,87876,48845,29173,100214,677764,35491,67684,40625,51,121203
08-11-2021,60092,97278,26482,26904,8082,149253,47958,87892,48870,29173,100257,678059,35502,67701,40666,51,121247
08-12-2021,60164,97313,26493,26920,8083,149330,47996,87954,48905,29173,100322,678506,35531,67743,40755,53,121354
08-13-2021,60218,97352,26507,26917,8086,149378,48020,87978,48933,29185,100383,678928,35559,67763,40734,51,121436
08-14-2021,60229,97373,26520,26934,8094,149449,48042,88001,48953,29187,100436,679382,35578,67786,40756,51,121522
08-15-2021,60245,97404,26528,26940,8099,149511,48084,88041,48962,29193,100494,679816,35604,67817,40776,51,121627
08-16-2021,60261,97440,26537,26946,8104,149585,48104,88067,48985,29199,100535,680183,35617,67836,40789,51,121693
08-17-2021,60266,97460,26538,26949,8108,149612,48119,88076,49002,29202,100563,680376,35621,67851,40799,51,121737
08-18-2021,60271,97473,26545,26955,8113,149647,48136,88096,49008,29212,100601,680629,35628,67873,40815,51,121778
08-19-2021,60334,97505,26551,26966,8123,149747,48158,88132,49025,29215,100657,681022,35648,67900,40793,51,121862
08-20-2021,60344,97541,26558,26979,8132,149810,48173,88155,49037,29221,100703,681400,35664,67935,40813,52,121924
08-21-2021,60403,97578,26574,26989,8138,149860,48185,88180,49046,29221,100754,681678,35674,67964,40870,50,121989
08-22-2021,60414,97603,26577,26996,8140,149910,48199,88219,49059,29226,100806,681983,35685,68013,40890,51,122045
08-23-2021,60431,97625,26587,27006,8142,149972,48214,88236,49062,29233,100842,682238,35696,68042,40910,51,122107
08-24-2021,60440,97653,26588,27007,8149,149995,48222,88243,49064,29234,100853,682466,35699,68055,40915,50,122141
08-25-2021,60450,97665,26594,27011,8153,150020,48231,88255,49078,29235,100879,682678,35705,68068,40921,53,122177
08-26-2021,60481,97699,26600,27030,8163,150087,48252,88299,49091,29237,100930,683038,35719,68110,40945,50,122227
08-27-2021,60494,97733,26611,27041,8170,150132,48267,88323,49102,29237,100967,683394,35728,68135,40960,50,122283
08-28-2021,60504,97754,26615,27045,8173,150171,48280,88360,49120,29238,100994,683730,35734,68152,40970,50,122344
08-29-2021,60520,97783,26618,27056,8175,150207,48297,88386,49134,29239,101041,684020,35739,68177,40992,50,122395
08-30-2021,60539,97814,26623,27067,8175,150233,48314,88409,49144,29239,101061,684275,35752,68198,41004,50,122433
08-31-2021,60544,97839,26639,27067,8176,150262,48322,88421,49154,29240,101074,684436,35754,68215,41014,51,122467
09-01-2021,60559,97857,26647,27071,8176,150312,48339,88439,49166,29242,101088,684643,35757,68239,41040,50,122498
09-02-2021,60577,97889,26648,27086,8177,150363,48355,88470,49184,29242,101130,684898,35766,68269,41052,50,122542
09-03-2021,60593,97919,26652,27099,8177,150394,48378,88494,49196,29243,101150,685141,35782,68290,41060,50,122574
09-04-2021,60604,97941,26657,27107,8177,150440,48394,88514,49207,29243,101181,685352,35800,68313,41076,50,122610
09-05-2021,60621,97959,26665,27116,8177,150484,48410,88536,49214,29244,101208,685557,35805,68321,41086,50,122638
09-06-2021,60653,97977,26678,27134,8177,150516,48417,88553,49217,29244,101224,685755,35824,68353,41098,50,122656
09-07-2021,60685,97983,26683,27141,8177,150538,48425,88557,49219,29244,101230,685881,35831,68372,41105,50,122670
09-08-2021,60695,97993,26695,27146,8178,150550,48430,88561,49231,29245,101251,686096,35835,68384,41112,49,122695
09-09-2021,60727,98011,26719,27163,8179,150592,48440,88590,49236,29245,101270,686336,35842,68404,41121,49,122722
09-10-2021,60754,98026,26742,27177,8184,150645,48453,88610,49242,29245,101283,686583,35851,68426,41141,49,122745
09-11-2021,60777,98045,26766,27185,8185,150694,48469,88639,49248,29246,101309,686795,35853,68443,41154,49,122773
