Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Acre,Alagoas,Amapa,Amazonas,Bahia,Ceara,Distrito Federal,Espirito Santo,Goias,Maranhao,Mato Grosso,Mato Grosso do Sul,Minas Gerais,Para,Paraiba,Parana,Pernambuco,Piaui,Rio Grande do Norte,Rio Grande do Sul,Rio de Janeiro,Rondonia,Roraima,Santa Catarina,Sao Paulo,Sergipe,Tocantins,Unknown
Country/Region,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil
10-19-2020,29765,89528,50263,151858,336232,265583,205709,145414,239447,181545,135799,77490,336648,241262,128549,200664,156130,106394,78548,224020,291413,69213,54226,236224,1064039,82040,72724,
10-20-2020,29865,89644,50382,152796,337994,266289,206265,146233,240165,182020,136579,77943,338107,242129,129045,201877,156794,106908,78704,225694,292621,69332,54459,237781,1068962,82301,73065,
10-21-2020,29925,89746,50594,154465,339215,266316,207080,147317,241593,182483,137426,78360,340502,243118,129414,203050,157418,107580,79326,227463,293940,69531,54676,238833,1073261,82826,73314,
10-22-2020,30028,89847,50822,155230,340665,268274,207670,147898,243243,182944,138178,78710,343159,244229,129731,204326,157777,108346,79371,228762,295021,69806,54905,241044,1076939,83139,73566,
10-23-2020,30121,89994,50968,156196,342526,269165,208235,149149,245382,183461,139002,79120,345188,245278,130225,205481,158496,109051,79501,230944,296797,70041,55269,243116,1083641,83407,73902,
10-24-2020,30217,90124,51074,156975,344014,269392,208761,149654,246835,183763,139525,79599,347006,246605,130658,206822,159220,109829,79703,234076,298823,70350,55613,244978,1089255,83646,74118,
10-25-2020,30304,90177,51127,157324,344705,270264,209369,150300,247360,183938,139655,79901,348804,247388,130781,207549,159377,110103,79879,234076,299380,70461,55862,246086,1091980,83794,74184,
10-26-2020,30317,90254,51192,157668,345949,270577,210145,151185,248361,184122,140273,80064,349512,248024,130916,208251,159476,110278,79908,235673,302746,70600,55951,247477,1092843,83863,74229,
10-27-2020,30380,90384,51427,158718,347721,271006,210774,152143,251400,184668,141013,80538,351033,249235,131435,209541,160354,110864,80067,238396,304904,70887,56182,249899,1098207,83965,74500,
10-28-2020,30545,90497,51523,159583,349711,272104,211442,153004,252333,185000,141619,81033,353311,250336,131979,210901,161161,111543,80671,240694,306672,71121,56469,252551,1103582,84048,74837,
10-29-2020,30638,90564,51875,160596,351277,272778,212140,154003,253974,185156,142304,81443,355226,251292,132231,211861,161740,112200,80950,243402,308017,71351,56733,254488,1108860,84171,75106,
10-30-2020,30758,90671,52030,161434,352700,273552,212762,154679,255123,185714,142593,81998,357347,252389,132730,212730,162402,112765,81079,243402,309496,71496,57002,256356,1113788,84237,75425,
10-31-2020,30796,90789,52175,161683,353157,274185,213245,155709,255447,185827,142902,82344,358971,252919,133149,213482,162893,113291,81176,247576,309977,71666,57284,258940,1116127,84326,75569,
11-01-2020,30951,90820,52500,161974,354043,274341,213456,155993,255746,185917,143027,82618,359991,253080,133220,214210,162977,113546,81312,248482,311014,71889,57407,260057,1117147,84362,75625,
11-02-2020,30954,90918,52653,162139,354576,274615,213636,156681,256161,185986,143241,82884,360830,253229,133286,214450,163039,113774,81491,249437,311308,71953,57488,261543,1117795,84491,75648,
11-03-2020,30962,91016,52832,162560,354983,274833,214202,157648,256800,186209,143659,83022,361156,253449,133379,215234,163156,113942,81557,250064,313089,72049,57624,263823,1118544,84577,75680,
11-04-2020,31218,91142,52832,163399,355753,275671,214655,158768,258241,186572,144258,83439,362340,254384,133958,216266,163642,114530,81876,253272,313089,72295,57789,266637,1123299,84709,75991,
11-05-2020,31218,91142,52832,163399,355753,275671,214655,158768,258241,186572,144258,83439,362340,254384,133958,216266,163642,114530,81876,253272,313089,72295,57789,266637,1123299,84709,75991,
11-06-2020,31326,91407,52832,164070,361136,277252,215426,160890,260507,187294,145568,84159,366303,256139,134837,218816,165273,115825,82208,257785,314809,72827,58684,268644,1125936,85053,76175,
11-07-2020,31575,91603,52832,165394,362563,277950,215850,161208,261114,187555,145953,84720,368609,256898,135325,220408,165922,116526,82362,260188,315348,73040,59065,273652,1125936,85226,76739,
11-08-2020,31707,91718,53010,165664,363146,278157,216389,162417,261433,187652,146100,84930,369956,257170,135517,221208,166333,116742,82559,260898,316170,73311,59189,274621,1125936,85377,76805,
11-09-2020,31788,91848,53330,165969,363986,278608,216861,163002,262002,187919,146682,85126,370991,257372,135604,222831,166540,117149,82580,261656,316575,73490,59195,275655,1125936,85477,76860,
11-10-2020,31926,91939,53574,166771,365941,279322,217370,164518,263444,188313,147265,85507,372482,258311,136029,222831,167233,117732,82861,264576,318953,73688,59273,280541,1125936,85574,77095,
11-11-2020,32113,92040,53790,166771,367669,279989,217793,165578,264887,188677,147870,85990,374651,259189,136637,225624,168093,118349,82953,267750,320598,73990,59586,283252,1150872,85643,77306,
11-12-2020,32515,92166,54056,167486,369259,282471,218479,166853,266499,189048,150620,86428,376537,260058,137474,227823,168880,118939,83108,271340,322383,74248,59946,284982,1156652,85804,77528,
11-13-2020,32661,92328,54417,168596,371378,282791,219012,168162,266752,189321,151119,87081,379274,261131,137942,227823,169710,119456,83277,274411,323006,74598,60156,289787,1162782,85893,77788,
11-14-2020,32991,92480,54838,169165,372727,284208,219712,168751,267377,189501,151354,87602,381310,261534,138464,238314,170553,119940,83401,277519,326645,74981,60416,293802,1167422,85980,77972,
11-15-2020,33156,92596,54979,169333,374009,285301,219992,169928,267603,189590,151582,87935,382882,261788,138546,239107,170860,120172,83646,278707,326956,75182,60535,295946,1168640,86045,78077,
11-16-2020,33295,92642,55156,169552,374721,286562,220403,171067,268258,189705,152068,88111,383473,261899,139168,240783,171216,120266,83653,279872,327455,75468,60579,297400,1169377,86146,78169,
11-17-2020,33475,92815,55382,170458,375374,287242,221031,172924,269217,189936,152674,88965,385427,262345,139776,243115,171890,120466,84154,283351,330009,75652,60790,302578,1178075,86273,78364,
11-18-2020,33725,92951,55652,171161,377445,288122,221526,174144,269857,190321,152968,89654,387751,263155,140355,246169,172716,120913,84381,287204,332396,76019,61001,306788,1184496,86361,78618,
11-19-2020,33976,93123,55885,172118,380294,289314,222282,175172,271258,190641,153554,90229,390337,263935,140982,248853,173624,121428,84530,289923,334514,76377,61245,311393,1191290,86612,78878,
11-20-2020,34246,93245,56085,172858,382164,289925,222836,176903,272494,190953,153800,90765,393110,264810,141615,250898,174312,122007,84865,293221,336915,76729,61553,317502,1200348,86847,79158,
11-21-2020,34435,93359,56236,173346,383945,290959,223378,177486,273066,191127,154042,91682,395534,265562,142265,254487,175258,122518,85778,296904,337277,77064,61744,323390,1205435,87089,79420,
11-22-2020,34626,93440,56548,173477,384903,291617,223658,178109,273280,191204,154126,92467,396933,266008,142457,255698,175730,122744,86602,297827,338203,77348,61838,326208,1209588,87248,79514,
11-23-2020,34849,93569,56922,173780,386321,292663,224517,179397,273771,191366,154652,92970,398014,266273,142588,257438,176158,122929,86768,298670,338688,77615,62015,327961,1210625,87477,79612,
11-24-2020,35053,93708,57343,174579,387786,292663,225013,181098,274560,191721,155373,93747,399536,266780,142898,261018,176939,123378,86974,301766,340833,78189,62139,332076,1215844,87800,79894,
11-25-2020,35188,93915,57698,175298,390909,295073,225873,182743,275794,192129,156128,94652,403542,267700,143615,264838,178086,124076,88064,306335,343995,78470,62414,337009,1224744,88100,80218,
